"id","category","title_en","title_ar","title_zh","desc_en","desc_ar","desc_zh","retail","c_supply","b_supply","a_supply","main_image","detail_01","detail_02","detail_03","detail_04"
"ORDER-371222","furniture","Furniture and decor product 12","منتج أثاث وديكور 12","家具装饰商品 12","Replace this with polished product copy based on the selected Gulf-market bestseller.","استبدل هذا النص بوصف احترافي للمنتج المناسب لسوق الخليج.","替换为适合海湾市场爆品的正式商品描述。","$99-$199","$75","$65","$55","assets/products/furniture/ORDER-371222/main.webp","assets/products/furniture/ORDER-371222/detail-01.webp","assets/products/furniture/ORDER-371222/detail-02.webp","assets/products/furniture/ORDER-371222/detail-03.webp","assets/products/furniture/ORDER-371222/detail-04.webp"
"ORDER-371223","furniture","Furniture and decor product 13","منتج أثاث وديكور 13","家具装饰商品 13","Replace this with polished product copy based on the selected Gulf-market bestseller.","استبدل هذا النص بوصف احترافي للمنتج المناسب لسوق الخليج.","替换为适合海湾市场爆品的正式商品描述。","$99-$199","$75","$65","$55","assets/products/furniture/ORDER-371223/main.webp","assets/products/furniture/ORDER-371223/detail-01.webp","assets/products/furniture/ORDER-371223/detail-02.webp","assets/products/furniture/ORDER-371223/detail-03.webp","assets/products/furniture/ORDER-371223/detail-04.webp"
"ORDER-371224","furniture","Furniture and decor product 14","منتج أثاث وديكور 14","家具装饰商品 14","Replace this with polished product copy based on the selected Gulf-market bestseller.","استبدل هذا النص بوصف احترافي للمنتج المناسب لسوق الخليج.","替换为适合海湾市场爆品的正式商品描述。","$99-$199","$75","$65","$55","assets/products/furniture/ORDER-371224/main.webp","assets/products/furniture/ORDER-371224/detail-01.webp","assets/products/furniture/ORDER-371224/detail-02.webp","assets/products/furniture/ORDER-371224/detail-03.webp","assets/products/furniture/ORDER-371224/detail-04.webp"
"ORDER-371225","furniture","Furniture and decor product 15","منتج أثاث وديكور 15","家具装饰商品 15","Replace this with polished product copy based on the selected Gulf-market bestseller.","استبدل هذا النص بوصف احترافي للمنتج المناسب لسوق الخليج.","替换为适合海湾市场爆品的正式商品描述。","$99-$199","$75","$65","$55","assets/products/furniture/ORDER-371225/main.webp","assets/products/furniture/ORDER-371225/detail-01.webp","assets/products/furniture/ORDER-371225/detail-02.webp","assets/products/furniture/ORDER-371225/detail-03.webp","assets/products/furniture/ORDER-371225/detail-04.webp"
"ORDER-371226","furniture","Furniture and decor product 16","منتج أثاث وديكور 16","家具装饰商品 16","Replace this with polished product copy based on the selected Gulf-market bestseller.","استبدل هذا النص بوصف احترافي للمنتج المناسب لسوق الخليج.","替换为适合海湾市场爆品的正式商品描述。","$99-$199","$75","$65","$55","assets/products/furniture/ORDER-371226/main.webp","assets/products/furniture/ORDER-371226/detail-01.webp","assets/products/furniture/ORDER-371226/detail-02.webp","assets/products/furniture/ORDER-371226/detail-03.webp","assets/products/furniture/ORDER-371226/detail-04.webp"
"ORDER-371227","furniture","Furniture and decor product 17","منتج أثاث وديكور 17","家具装饰商品 17","Replace this with polished product copy based on the selected Gulf-market bestseller.","استبدل هذا النص بوصف احترافي للمنتج المناسب لسوق الخليج.","替换为适合海湾市场爆品的正式商品描述。","$99-$199","$75","$65","$55","assets/products/furniture/ORDER-371227/main.webp","assets/products/furniture/ORDER-371227/detail-01.webp","assets/products/furniture/ORDER-371227/detail-02.webp","assets/products/furniture/ORDER-371227/detail-03.webp","assets/products/furniture/ORDER-371227/detail-04.webp"
"ORDER-371228","furniture","Furniture and decor product 18","منتج أثاث وديكور 18","家具装饰商品 18","Replace this with polished product copy based on the selected Gulf-market bestseller.","استبدل هذا النص بوصف احترافي للمنتج المناسب لسوق الخليج.","替换为适合海湾市场爆品的正式商品描述。","$99-$199","$75","$65","$55","assets/products/furniture/ORDER-371228/main.webp","assets/products/furniture/ORDER-371228/detail-01.webp","assets/products/furniture/ORDER-371228/detail-02.webp","assets/products/furniture/ORDER-371228/detail-03.webp","assets/products/furniture/ORDER-371228/detail-04.webp"
"ORDER-371229","furniture","Furniture and decor product 19","منتج أثاث وديكور 19","家具装饰商品 19","Replace this with polished product copy based on the selected Gulf-market bestseller.","استبدل هذا النص بوصف احترافي للمنتج المناسب لسوق الخليج.","替换为适合海湾市场爆品的正式商品描述。","$99-$199","$75","$65","$55","assets/products/furniture/ORDER-371229/main.webp","assets/products/furniture/ORDER-371229/detail-01.webp","assets/products/furniture/ORDER-371229/detail-02.webp","assets/products/furniture/ORDER-371229/detail-03.webp","assets/products/furniture/ORDER-371229/detail-04.webp"
"ORDER-371230","furniture","Furniture and decor product 20","منتج أثاث وديكور 20","家具装饰商品 20","Replace this with polished product copy based on the selected Gulf-market bestseller.","استبدل هذا النص بوصف احترافي للمنتج المناسب لسوق الخليج.","替换为适合海湾市场爆品的正式商品描述。","$99-$199","$75","$65","$55","assets/products/furniture/ORDER-371230/main.webp","assets/products/furniture/ORDER-371230/detail-01.webp","assets/products/furniture/ORDER-371230/detail-02.webp","assets/products/furniture/ORDER-371230/detail-03.webp","assets/products/furniture/ORDER-371230/detail-04.webp"
"ORDER-371231","furniture","Furniture and decor product 21","منتج أثاث وديكور 21","家具装饰商品 21","Replace this with polished product copy based on the selected Gulf-market bestseller.","استبدل هذا النص بوصف احترافي للمنتج المناسب لسوق الخليج.","替换为适合海湾市场爆品的正式商品描述。","$99-$199","$75","$65","$55","assets/products/furniture/ORDER-371231/main.webp","assets/products/furniture/ORDER-371231/detail-01.webp","assets/products/furniture/ORDER-371231/detail-02.webp","assets/products/furniture/ORDER-371231/detail-03.webp","assets/products/furniture/ORDER-371231/detail-04.webp"
"ORDER-371232","furniture","Furniture and decor product 22","منتج أثاث وديكور 22","家具装饰商品 22","Replace this with polished product copy based on the selected Gulf-market bestseller.","استبدل هذا النص بوصف احترافي للمنتج المناسب لسوق الخليج.","替换为适合海湾市场爆品的正式商品描述。","$99-$199","$75","$65","$55","assets/products/furniture/ORDER-371232/main.webp","assets/products/furniture/ORDER-371232/detail-01.webp","assets/products/furniture/ORDER-371232/detail-02.webp","assets/products/furniture/ORDER-371232/detail-03.webp","assets/products/furniture/ORDER-371232/detail-04.webp"
"ORDER-371233","furniture","Furniture and decor product 23","منتج أثاث وديكور 23","家具装饰商品 23","Replace this with polished product copy based on the selected Gulf-market bestseller.","استبدل هذا النص بوصف احترافي للمنتج المناسب لسوق الخليج.","替换为适合海湾市场爆品的正式商品描述。","$99-$199","$75","$65","$55","assets/products/furniture/ORDER-371233/main.webp","assets/products/furniture/ORDER-371233/detail-01.webp","assets/products/furniture/ORDER-371233/detail-02.webp","assets/products/furniture/ORDER-371233/detail-03.webp","assets/products/furniture/ORDER-371233/detail-04.webp"
"ORDER-371234","furniture","Furniture and decor product 24","منتج أثاث وديكور 24","家具装饰商品 24","Replace this with polished product copy based on the selected Gulf-market bestseller.","استبدل هذا النص بوصف احترافي للمنتج المناسب لسوق الخليج.","替换为适合海湾市场爆品的正式商品描述。","$99-$199","$75","$65","$55","assets/products/furniture/ORDER-371234/main.webp","assets/products/furniture/ORDER-371234/detail-01.webp","assets/products/furniture/ORDER-371234/detail-02.webp","assets/products/furniture/ORDER-371234/detail-03.webp","assets/products/furniture/ORDER-371234/detail-04.webp"
"ORDER-371235","furniture","Furniture and decor product 25","منتج أثاث وديكور 25","家具装饰商品 25","Replace this with polished product copy based on the selected Gulf-market bestseller.","استبدل هذا النص بوصف احترافي للمنتج المناسب لسوق الخليج.","替换为适合海湾市场爆品的正式商品描述。","$99-$199","$75","$65","$55","assets/products/furniture/ORDER-371235/main.webp","assets/products/furniture/ORDER-371235/detail-01.webp","assets/products/furniture/ORDER-371235/detail-02.webp","assets/products/furniture/ORDER-371235/detail-03.webp","assets/products/furniture/ORDER-371235/detail-04.webp"
"ORDER-371236","furniture","Furniture and decor product 26","منتج أثاث وديكور 26","家具装饰商品 26","Replace this with polished product copy based on the selected Gulf-market bestseller.","استبدل هذا النص بوصف احترافي للمنتج المناسب لسوق الخليج.","替换为适合海湾市场爆品的正式商品描述。","$99-$199","$75","$65","$55","assets/products/furniture/ORDER-371236/main.webp","assets/products/furniture/ORDER-371236/detail-01.webp","assets/products/furniture/ORDER-371236/detail-02.webp","assets/products/furniture/ORDER-371236/detail-03.webp","assets/products/furniture/ORDER-371236/detail-04.webp"
"ORDER-371237","furniture","Furniture and decor product 27","منتج أثاث وديكور 27","家具装饰商品 27","Replace this with polished product copy based on the selected Gulf-market bestseller.","استبدل هذا النص بوصف احترافي للمنتج المناسب لسوق الخليج.","替换为适合海湾市场爆品的正式商品描述。","$99-$199","$75","$65","$55","assets/products/furniture/ORDER-371237/main.webp","assets/products/furniture/ORDER-371237/detail-01.webp","assets/products/furniture/ORDER-371237/detail-02.webp","assets/products/furniture/ORDER-371237/detail-03.webp","assets/products/furniture/ORDER-371237/detail-04.webp"
"ORDER-371238","furniture","Furniture and decor product 28","منتج أثاث وديكور 28","家具装饰商品 28","Replace this with polished product copy based on the selected Gulf-market bestseller.","استبدل هذا النص بوصف احترافي للمنتج المناسب لسوق الخليج.","替换为适合海湾市场爆品的正式商品描述。","$99-$199","$75","$65","$55","assets/products/furniture/ORDER-371238/main.webp","assets/products/furniture/ORDER-371238/detail-01.webp","assets/products/furniture/ORDER-371238/detail-02.webp","assets/products/furniture/ORDER-371238/detail-03.webp","assets/products/furniture/ORDER-371238/detail-04.webp"
